#########################BEGIN-PROLOG#########################
JobId             = 1831541
JobName           = bottleneck
UserId            = troupb18(91537)
GroupId           = troupb18(91537)
MCS_label         = N/A
Priority          = 197
Nice              = 0
Account           = csc726
QOS               = normal
Requeue           = 1
Restarts          = 0
BatchFlag         = 1
Reboot            = 0
ExitCode          = 0:0
RunTime           = 00:00:01
TimeLimit         = 03:00:00
TimeMin           = N/A
SubmitTime        = 2022-11-28T10:04:47
EligibleTime      = 2022-11-28T10:04:47
AccrueTime        = 2022-11-28T10:04:47
StartTime         = 2022-11-28T10:04:47
EndTime           = 2022-11-28T13:04:47
Deadline          = N/A
Partition         = small
AllocNode:Sid     = comp-01-4:33467
NodeList          = comp-01-5
BatchHost         = comp-01-5
NumNodes          = 1
NumCPUs           = 44
NumTasks          = 44
CPUs/Task         = 1
ReqB:S:C:T        = 0:0:*:*
TRES=cpu=44,mem=128G,node=1,billing= cpu=44,mem=128G,node=1,billing=44
Socks/Node        = *
NtasksPerN:B:S:C  = 44:0:*:*
CoreSpec          = *
MinCPUsNode       = 44
MinMemoryNode     = 128G
MinTmpDiskNode    = 0
Command           = /home/troupb18/pdgemv/script.slurm
WorkDir           = /home/troupb18/pdgemv
StdErr            = /home/troupb18/pdgemv/bottleneck.1831541.err
StdOut            = /home/troupb18/pdgemv/bottleneck.1831541.out
Power             = 
MailUser          = troupb18@wfu.edu
MailType          = BEGIN,END,FAIL
NtasksPerTRES:0   = NtasksPerTRES:0
###########################END-PROLOG#########################
36,6,6,108,108,0.000260341,9.966e-06,9.7629e-05,0.000106149,4.6551e-05
36,6,6,468,468,0.00028884,9.161e-06,0.000113575,0.000115459,5.0595e-05
36,6,6,828,828,0.000377367,7.0401e-05,0.000121961,0.000124733,6.0232e-05
36,6,6,1188,1188,0.000507441,3.2974e-05,0.000273279,9.8447e-05,0.000102702
36,6,6,1548,1548,0.000639719,0.000110013,0.000320525,0.000138605,7.0537e-05
36,6,6,1908,1908,0.000893597,0.000187517,0.000501813,0.000147757,5.6454e-05
36,6,6,2268,2268,0.00121714,4.8085e-05,0.000975488,0.000140676,5.2845e-05
36,6,6,2628,2628,0.00150206,0.000174727,0.00107008,0.000118965,0.000138247
36,6,6,2988,2988,0.00198101,0.000186744,0.00159602,0.000120973,7.7218e-05
36,6,6,3348,3348,0.00329449,0.000172245,0.00284796,0.000125492,0.000148738
36,6,6,3708,3708,0.00376974,0.000142798,0.00337558,0.000176222,7.51e-05
36,6,6,4068,4068,0.00469162,0.000356798,0.00403577,0.000157379,0.00014163
36,6,6,4428,4428,0.00706856,0.00153056,0.00526935,0.000154093,0.000114521
36,6,6,4788,4788,0.006477,0.00021032,0.00590654,0.000154757,0.000205338
36,6,6,5148,5148,0.00830657,0.000919765,0.0071461,0.000179626,6.1038e-05
36,6,6,5508,5508,0.00899686,9.478e-05,0.0086378,0.000165511,9.8732e-05
36,6,6,5868,5868,0.0105429,0.000534138,0.00970643,0.000149953,0.000152383
36,6,6,6228,6228,0.0108224,6.6102e-05,0.0104926,0.000150833,0.000112795
36,6,6,6588,6588,0.0127915,0.000675541,0.0118195,0.000105409,0.000191048
36,6,6,6948,6948,0.0133671,6.7787e-05,0.0130342,0.000215423,4.9591e-05
36,6,6,7308,7308,0.0163331,0.000488459,0.0155251,0.0001718,0.000147721
36,6,6,7668,7668,0.0161683,0.000300045,0.0156246,0.000171123,7.2476e-05
36,6,6,8028,8028,0.0185168,0.000136819,0.0181119,0.000156592,0.000111385
36,6,6,8388,8388,0.0198575,0.000476459,0.019082,0.00016917,0.000129767
36,6,6,8748,8748,0.0210808,5.6168e-05,0.0207163,0.000176316,0.000132021
36,6,6,9108,9108,0.023339,0.000982404,0.0220735,0.000205743,7.7352e-05
36,6,6,9468,9468,0.0256106,0.000341178,0.025007,0.000201553,6.092e-05
36,6,6,9828,9828,0.0259173,9.0819e-05,0.0255398,0.000225842,6.0798e-05
36,6,6,10188,10188,0.0300109,0.000275252,0.0293644,0.000279287,9.1906e-05
36,6,6,10548,10548,0.0318148,0.00195652,0.0295607,0.00018886,0.000108735
36,6,6,10908,10908,0.0343069,0.00107314,0.0329917,0.00018587,5.6142e-05
36,6,6,11268,11268,0.0358022,8.0391e-05,0.0353644,0.000176193,0.000181242
36,6,6,11628,11628,0.0379531,0.000728989,0.036915,0.000250638,5.8381e-05
36,6,6,11988,11988,0.0406468,8.8365e-05,0.0402984,0.000242449,1.7555e-05
36,6,6,12348,12348,0.0419377,0.00107365,0.0406129,0.000155401,9.5681e-05
36,6,6,12708,12708,0.0449509,0.00138284,0.0432978,0.000168129,0.00010203
36,6,6,13068,13068,0.0491654,0.00234994,0.0465701,0.000167208,7.8188e-05
36,6,6,13428,13428,0.048599,0.000146402,0.0481868,0.000191946,7.3776e-05
36,6,6,13788,13788,0.0521459,0.000201496,0.0516236,0.000212143,0.000108638
36,6,6,14148,14148,0.0556934,0.00173721,0.0536417,0.000203539,0.000110893
36,6,6,14508,14508,0.0582395,9.3929e-05,0.0578481,0.000201331,9.6139e-05
36,6,6,14868,14868,0.0596973,8.8274e-05,0.0593119,0.000241027,5.6016e-05
36,6,6,15228,15228,0.0646007,0.00212286,0.0621824,0.000190725,0.00010472
36,6,6,15588,15588,0.0665905,0.000228808,0.0660504,0.000253622,5.7608e-05
36,6,6,15948,15948,0.0738425,0.00212722,0.071489,0.00015709,6.9184e-05
36,6,6,16308,16308,0.0713583,8.4276e-05,0.0709628,0.00028027,3.0862e-05
36,6,6,16668,16668,0.0771967,0.00224993,0.0746494,0.000191608,0.000105722
36,6,6,17028,17028,0.0786953,0.000373512,0.077993,0.000260427,6.8358e-05
36,6,6,17388,17388,0.0845719,0.00195991,0.0823511,0.000170397,9.0486e-05
36,6,6,17748,17748,0.0846137,0.000154446,0.0841072,0.000254207,9.7812e-05
36,6,6,18108,18108,0.0922475,0.00279801,0.0891615,0.000184679,0.00010328
36,6,6,18468,18468,0.0956132,0.00451593,0.09083,0.000205296,6.193e-05
36,6,6,18828,18828,0.101669,0.000508956,0.100875,0.000196775,8.8562e-05
36,6,6,19188,19188,0.0996126,0.000749586,0.0985814,0.000217587,6.4018e-05
36,6,6,19548,19548,0.107446,0.00505922,0.102092,0.000213996,8.0589e-05
36,6,6,19908,19908,0.115919,0.000346259,0.115297,0.000211812,6.4e-05
36,6,6,20268,20268,0.12371,0.00449499,0.118911,0.000185589,0.000118116
36,6,6,20628,20628,0.11693,0.000997223,0.115645,0.000212871,7.4835e-05
36,6,6,20988,20988,0.126206,0.0047025,0.121223,0.000169721,0.000111457
36,6,6,21348,21348,0.126197,9.3152e-05,0.125872,0.000140526,9.1309e-05
36,6,6,21708,21708,0.113459,0.00699012,0.106132,0.000210869,0.00012547
36,6,6,22068,22068,0.132624,0.000106839,0.132257,0.000207975,5.2445e-05
36,6,6,22428,22428,0.141985,0.00180917,0.139872,0.000171091,0.000131932
36,6,6,22788,22788,0.15029,0.00409421,0.145863,0.000215395,0.0001167
36,6,6,23148,23148,0.159167,0.00315528,0.155711,0.000214984,8.5602e-05
36,6,6,23508,23508,0.153735,9.9535e-05,0.153354,0.000167683,0.000113674
36,6,6,23868,23868,0.15441,0.000168038,0.153915,0.000206783,0.000119985
36,6,6,24228,24228,0.161345,0.00116124,0.159907,0.000225287,5.1683e-05
36,6,6,24588,24588,0.0977505,0.00114963,0.0962327,0.000198782,0.000169291
36,6,6,24948,24948,0.180804,0.00256551,0.177936,0.000149276,0.000153354
36,6,6,25308,25308,0.173425,0.000682874,0.172428,0.000201372,0.000112732
36,6,6,25668,25668,0.186041,0.00926788,0.176447,0.000262033,6.3884e-05
36,6,6,26028,26028,0.196321,0.00312238,0.192878,0.000239836,8.0226e-05
36,6,6,26388,26388,0.201035,0.00277579,0.197977,0.000215699,6.5831e-05
36,6,6,26748,26748,0.210597,0.00387447,0.206345,0.00024644,0.000130664
36,6,6,27108,27108,0.21572,0.00202113,0.213391,0.000229575,7.8145e-05
36,6,6,27468,27468,0.22764,0.0103703,0.21695,0.000239721,7.9937e-05
36,6,6,27828,27828,0.196275,0.000115038,0.195874,0.000221638,6.4599e-05
36,6,6,28188,28188,0.253889,0.00787661,0.245695,0.000212964,0.000104817
36,6,6,28548,28548,0.241141,0.0138277,0.227024,0.000239005,5.0484e-05
36,6,6,28908,28908,0.236145,0.00273338,0.233082,0.000238911,9.1229e-05
36,6,6,29268,29268,0.253334,0.0224668,0.230549,0.000223411,9.4416e-05
36,6,6,29628,29628,0.239012,0.00340685,0.235282,0.000240898,8.2191e-05
36,6,6,29988,29988,0.241206,0.000166842,0.240658,0.000225253,0.000155756
36,6,6,30348,30348,0.253473,0.00140131,0.251766,0.000228626,7.6933e-05
36,6,6,30708,30708,0.306375,0.00381912,0.302259,0.000199428,9.8133e-05
36,6,6,31068,31068,0.283431,0.000121118,0.282977,0.000229677,0.000103022
36,6,6,31428,31428,0.272139,0.00151355,0.270252,0.000226893,0.000146809
36,6,6,31788,31788,0.295831,0.0169885,0.278523,0.000235956,8.3464e-05
36,6,6,32148,32148,0.289935,0.002279,0.287336,0.000206119,0.000113239
36,6,6,32508,32508,0.287657,0.000121969,0.287205,0.000235083,9.518e-05
36,6,6,32868,32868,0.300165,0.00570636,0.294128,0.000171024,0.000159546
36,6,6,33228,33228,0.305149,0.00195459,0.302823,0.000315059,5.6876e-05
36,6,6,33588,33588,0.321973,0.000734984,0.320911,0.000248802,7.7629e-05
36,6,6,33948,33948,0.321582,0.00401332,0.31723,0.000232024,0.000106885
36,6,6,34308,34308,0.345235,0.00120137,0.34363,0.000229524,0.000173164
36,6,6,34668,34668,0.331766,0.000178252,0.331264,0.000227093,9.6395e-05
36,6,6,35028,35028,0.344728,0.00322358,0.341166,0.000254086,8.3572e-05
36,6,6,35388,35388,0.339721,0.00481294,0.334553,0.00023752,0.00011785
36,6,6,35748,35748,0.347587,0.00273449,0.344537,0.000239464,7.5504e-05
36,6,6,36108,36108,0.375398,0.00443901,0.370663,0.000225273,7.0444e-05
36,6,6,36468,36468,0.372169,0.00210112,0.369733,0.000263683,7.1619e-05
36,6,6,36828,36828,0.396311,0.00861392,0.387375,0.000219728,0.000102789
36,6,6,37188,37188,0.620295,0.253428,0.36653,0.000248799,8.7882e-05
36,6,6,37548,37548,0.409414,0.00910892,0.400046,0.00021195,4.6945e-05
